"","...1","titulo","eleccion","circuito","candidato","N°","agrupacion","votos","vot valido","vot nulo","total votantes","electores en padron","codigo_circuito","codigo_circuito1"
"3524",16190,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 10I   - PARQUE HORIZONTE","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","3.808","7.905","206","8.370","10.545","  10I","  10I"
"3525",16191,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 10I   - PARQUE HORIZONTE","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","24","7.905","206","8.370","10.545","  10I","  10I"
"3526",16192,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 10I   - PARQUE HORIZONTE","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","233","7.905","206","8.370","10.545","  10I","  10I"
"3527",16193,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 10I   - PARQUE HORIZONTE","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","74","7.905","206","8.370","10.545","  10I","  10I"
"3528",16194,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 10I   - PARQUE HORIZONTE","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","203","7.905","206","8.370","10.545","  10I","  10I"
"3529",16291,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","16","3.475","88","3.902","5.127","  229","  229"
"3530",16292,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","260","3.475","88","3.902","5.127","  229","  229"
"3531",16293,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","14","3.475","88","3.902","5.127","  229","  229"
"3532",16294,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","6","3.475","88","3.902","5.127","  229","  229"
"3533",16295,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","639","3.475","88","3.902","5.127","  229","  229"
"3534",16296,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","30","3.475","88","3.902","5.127","  229","  229"
"3535",16297,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","3","3.475","88","3.902","5.127","  229","  229"
"3536",16298,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","2.374","3.475","88","3.902","5.127","  229","  229"
"3537",16299,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","94","3.475","88","3.902","5.127","  229","  229"
"3538",16300,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","11","3.475","88","3.902","5.127","  229","  229"
"3539",16301,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","6","3.475","88","3.902","5.127","  229","  229"
"3540",16302,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 229   - VILLA DE MARIA","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","22","3.475","88","3.902","5.127","  229","  229"
"3541",16359,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","14","1.520","31","1.616","2.205","  230","  230"
"3542",16360,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","234","1.520","31","1.616","2.205","  230","  230"
"3543",16361,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","18","1.520","31","1.616","2.205","  230","  230"
"3544",16362,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","20","1.520","31","1.616","2.205","  230","  230"
"3545",16363,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","414","1.520","31","1.616","2.205","  230","  230"
"3546",16364,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","6","1.520","31","1.616","2.205","  230","  230"
"3547",16365,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","3","1.520","31","1.616","2.205","  230","  230"
"3548",16366,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","778","1.520","31","1.616","2.205","  230","  230"
"3549",16367,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","5","1.520","31","1.616","2.205","  230","  230"
"3550",16368,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","5","1.520","31","1.616","2.205","  230","  230"
"3551",16369,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","6","1.520","31","1.616","2.205","  230","  230"
"3552",16370,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 230   - CALCHIN","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","17","1.520","31","1.616","2.205","  230","  230"
"3553",16411,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","2","1.426","7","1.666","2.046","  127","  127"
"3554",16412,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","157","1.426","7","1.666","2.046","  127","  127"
"3555",16413,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","1","1.426","7","1.666","2.046","  127","  127"
"3556",16414,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","1","1.426","7","1.666","2.046","  127","  127"
"3557",16415,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","619","1.426","7","1.666","2.046","  127","  127"
"3558",16416,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","5","1.426","7","1.666","2.046","  127","  127"
"3559",16417,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","0","1.426","7","1.666","2.046","  127","  127"
"3560",16418,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","631","1.426","7","1.666","2.046","  127","  127"
"3561",16419,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","1","1.426","7","1.666","2.046","  127","  127"
"3562",16420,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","1","1.426","7","1.666","2.046","  127","  127"
"3563",16421,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","5","1.426","7","1.666","2.046","  127","  127"
"3564",16422,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 127   - GUATIMOZIN","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","3","1.426","7","1.666","2.046","  127","  127"
"3565",16423,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","99","14.466","519","15.461","20.341","  279","  279"
"3566",16424,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","2.328","14.466","519","15.461","20.341","  279","  279"
"3567",16425,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","568","14.466","519","15.461","20.341","  279","  279"
"3568",16426,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","37","14.466","519","15.461","20.341","  279","  279"
"3569",16427,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","1.772","14.466","519","15.461","20.341","  279","  279"
"3570",16428,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","125","14.466","519","15.461","20.341","  279","  279"
"3571",16429,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","200","14.466","519","15.461","20.341","  279","  279"
"3572",16430,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","8.901","14.466","519","15.461","20.341","  279","  279"
"3573",16431,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","25","14.466","519","15.461","20.341","  279","  279"
"3574",16432,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","146","14.466","519","15.461","20.341","  279","  279"
"3575",16433,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","133","14.466","519","15.461","20.341","  279","  279"
"3576",16434,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 279   - ARROYITO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","132","14.466","519","15.461","20.341","  279","  279"
"3577",16486,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","9","1.185","22","1.247","1.737","  232","  232"
"3578",16487,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","109","1.185","22","1.247","1.737","  232","  232"
"3579",16488,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","10","1.185","22","1.247","1.737","  232","  232"
"3580",16489,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","1","1.185","22","1.247","1.737","  232","  232"
"3581",16490,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","408","1.185","22","1.247","1.737","  232","  232"
"3582",16491,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","10","1.185","22","1.247","1.737","  232","  232"
"3583",16492,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","2","1.185","22","1.247","1.737","  232","  232"
"3584",16493,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","622","1.185","22","1.247","1.737","  232","  232"
"3585",16494,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","2","1.185","22","1.247","1.737","  232","  232"
"3586",16495,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","2","1.185","22","1.247","1.737","  232","  232"
"3587",16496,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","4","1.185","22","1.247","1.737","  232","  232"
"3588",16497,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 232   - CARRILOBO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","6","1.185","22","1.247","1.737","  232","  232"
"3589",16549,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","2","30","2","35","180","  281","  281"
"3590",16550,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","4","30","2","35","180","  281","  281"
"3591",16551,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","1","30","2","35","180","  281","  281"
"3592",16552,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","0","30","2","35","180","  281","  281"
"3593",16553,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","3","30","2","35","180","  281","  281"
"3594",16554,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","0","30","2","35","180","  281","  281"
"3595",16555,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","0","30","2","35","180","  281","  281"
"3596",16556,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","20","30","2","35","180","  281","  281"
"3597",16557,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","0","30","2","35","180","  281","  281"
"3598",16558,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P191","VECINALISMO INDEPENDIENTE","0","30","2","35","180","  281","  281"
"3599",16559,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","P200","PARTIDO UNION CIUDADANA","0","30","2","35","180","  281","  281"
"3600",16560,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 281   - BEIRO","Gobernador y Vicegobernador","A300","MST - NUEVA IZQUIERDA","0","30","2","35","180","  281","  281"
"3601",16561,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","P22","PARTIDO HUMANISTA","11","2.722","26","3.129","4.174","  129","  129"
"3602",16562,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","A500","CORDOBA CAMBIA","165","2.722","26","3.129","4.174","  129","  129"
"3603",16563,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","P217","ENCUENTRO VECINAL C<U+FFFD>RDOBA","23","2.722","26","3.129","4.174","  129","  129"
"3604",16564,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","20","UNI<U+FFFD>N DEL CENTRO DEMOCR<U+FFFD>TICO (U.CE.DE.)","0","2.722","26","3.129","4.174","  129","  129"
"3605",16565,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","3","UNI<U+FFFD>N C<U+FFFD>VICA RADICAL","985","2.722","26","3.129","4.174","  129","  129"
"3606",16566,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","A830","FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","15","2.722","26","3.129","4.174","  129","  129"
"3607",16567,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","P238","MOVIMIENTO AVANZADA SOCIALISTA","4","2.722","26","3.129","4.174","  129","  129"
"3608",16568,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","A601","HACEMOS POR CORDOBA","1.475","2.722","26","3.129","4.174","  129","  129"
"3609",16569,"TRIBUNAL ELECTORAL PROVINCIAL AD HOC","Elecciones Provinciales 12 de Mayo de 2019","Circuito 129   - ISLA VERDE","Gobernador y Vicegobernador","P57","MOVIMIENTO DE ACCI<U+FFFD>N VECINAL","17","2.722","26","3.129","4.174","  129","  129"
